day,district,description,rooms,m2,bathrooms,price,links,house_id
2023-12-29,porta-romana-cadore-montenero,"Apartment good condition, second floor, Porta Romana - Medaglie d'Oro, Milan",5,190m²,3,"€ 1,280,000",https://www.immobiliare.it/en/annunci/108329817/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Friuli 3, Porta Romana - Medaglie d'Oro, Milan",4,105m²,2,"€ 770,000",https://www.immobiliare.it/en/annunci/107949625/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Friuli 23, Porta Romana - Medaglie d'Oro, Milan",2,39m²,1,"€ 320,000",https://www.immobiliare.it/en/annunci/107604479/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Friuli 23, Porta Romana - Medaglie d'Oro, Milan",2,35m²,1,"€ 310,000",https://www.immobiliare.it/en/annunci/107604515/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Lodovico Muratori 9, Porta Romana - Medaglie d'Oro, Milan",4,115m²,1,"€ 870,000",https://www.immobiliare.it/en/annunci/107615533/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Gerolamo Tiraboschi, Porta Romana - Medaglie d'Oro, Milan",4,121m²,2,"€ 770,000€ 820,000(-6.1%)",https://www.immobiliare.it/en/annunci/107593253/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat good condition, Porta Romana - Medaglie d'Oro, Milan",4,111m²,1,"€ 870,000",https://www.immobiliare.it/en/annunci/107594989/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini 45, Cadore, Milan",3,124m²,1,"€ 749,000",https://www.immobiliare.it/en/annunci/107584621/,
2023-12-29,porta-romana-cadore-montenero,"Studio via Atto Vannucci 10, Porta Romana - Medaglie d'Oro, Milan",1,25m²,1,"€ 195,000",https://www.immobiliare.it/en/annunci/107586535/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat excellent condition, ground floor, Porta Romana - Medaglie d'Oro, Milan",2,66m²,1,"€ 415,000",https://www.immobiliare.it/en/annunci/107585873/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Tiraboschi, 2, Porta Romana - Medaglie d'Oro, Milan",3,90m²,2,"€ 687,000",https://www.immobiliare.it/en/annunci/107595419/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Tiraboschi, 2, Porta Romana - Medaglie d'Oro, Milan",3,90m²,2,"€ 687,000",https://www.immobiliare.it/en/annunci/108340353/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",2,91m²,1,"€ 595,000",https://www.immobiliare.it/en/annunci/107557151/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse viale Monte Nero 73, Montenero, Milan",5,182m²,3,"€ 1,648,000",https://www.immobiliare.it/en/annunci/107562117/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse viale Isonzo 60, Porta Romana - Medaglie d'Oro, Milan",2,75m²,1,"€ 560,000",https://www.immobiliare.it/en/annunci/107545857/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat excellent condition, fifth floor, Porta Romana - Medaglie d'Oro, Milan",2,100m²,2,"€ 635,000",https://www.immobiliare.it/en/annunci/107590147/,
2023-12-29,porta-romana-cadore-montenero,"Studio excellent condition, fifth floor, Porta Romana - Medaglie d'Oro, Milan",1,25m²,1,"€ 215,000€ 229,000(-6.1%)",https://www.immobiliare.it/en/annunci/107522193/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini 20, Montenero, Milan",4,115m²,2,"€ 797,000",https://www.immobiliare.it/en/annunci/107512167/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse viale Isonzo 60, Porta Romana - Medaglie d'Oro, Milan",3,83m²,1,"€ 620,000",https://www.immobiliare.it/en/annunci/108031337/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat to be refurbished, mezzanine, Montenero, Milan",2,57m²,1,"€ 445,000",https://www.immobiliare.it/en/annunci/107546621/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Spartaco 29, Cadore, Milan",3,85m²,1,"€ 558,000",https://www.immobiliare.it/en/annunci/107462649/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1,26m²,1,"€ 229,000",https://www.immobiliare.it/en/annunci/107460623/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Mantova, Porta Romana - Medaglie d'Oro, Milan",3,85m²,1,"€ 515,000",https://www.immobiliare.it/en/annunci/107474029/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Emilio Caldara 13, Quadronno - Crocetta, Milan",3,160m²,3,"€ 1,550,000",https://www.immobiliare.it/en/annunci/107471741/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Emilio Caldara 13, Quadronno - Crocetta, Milan",3,100m²,2,"€ 1,000,000",https://www.immobiliare.it/en/annunci/107463307/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Cadore 6, Cadore, Milan",2,85m²,1,"€ 629,000",https://www.immobiliare.it/en/annunci/108280731/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Mantova, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 470,000",https://www.immobiliare.it/en/annunci/108206309/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Emilio Caldara 13, Quadronno - Crocetta, Milan",2,70m²,1,"€ 650,000",https://www.immobiliare.it/en/annunci/107426885/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Cadore, 8, Cadore, Milan",3,79m²,1,"€ 530,000",https://www.immobiliare.it/en/annunci/107439203/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Lodovico Muratori 54, Porta Romana - Medaglie d'Oro, Milan",2,54m²,1,"€ 265,000",https://www.immobiliare.it/en/annunci/107395663/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Augusto Anfossi, Montenero, Milan",3,120m²,1,"€ 748,000",https://www.immobiliare.it/en/annunci/108245753/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 360,000",https://www.immobiliare.it/en/annunci/107399771/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Giuseppe Ripamonti 2, Bocconi, Milan",4,110m²,2,"€ 870,000",https://www.immobiliare.it/en/annunci/107360605/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via ANTONIO FOGAZZARO  35, Cadore, Milan",2,46m²,1,"€ 330,000",https://www.immobiliare.it/en/annunci/107346633/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 56, Montenero, Milan",2,58m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/107315989/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Sabotino, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 595,000",https://www.immobiliare.it/en/annunci/108183399/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 58, Montenero, Milan",3,100m²,2,"€ 620,000",https://www.immobiliare.it/en/annunci/107279253/,
2023-12-29,porta-romana-cadore-montenero,"Apartment viale Umbria 52, Martini - Insubria, Milan",5+,178m²,3,"€ 1,090,000",https://www.immobiliare.it/en/annunci/107269675/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1,25m²,1,"€ 229,000",https://www.immobiliare.it/en/annunci/107268995/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",4,160m²,2,"€ 1,600,000",https://www.immobiliare.it/en/annunci/107287737/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat excellent condition, second floor, Porta Romana - Medaglie d'Oro, Milan",4,150m²,2,"€ 860,000",https://www.immobiliare.it/en/annunci/107280417/,
2023-12-29,porta-romana-cadore-montenero,"Loft viale Regina Margherita, Montenero, Milan",2,50m²,1,"€ 390,000",https://www.immobiliare.it/en/annunci/108330883/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat excellent condition, second floor, Porta Romana - Medaglie d'Oro, Milan",4,150m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/107280425/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1,25m²,1,"€ 229,000",https://www.immobiliare.it/en/annunci/107283151/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Andrea Maffei 20, Montenero, Milan",2,74m²,1,"€ 400,000",https://www.immobiliare.it/en/annunci/107246329/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Presolana 8, Montenero, Milan",5+,153m²,3,"€ 1,350,000",https://www.immobiliare.it/en/annunci/107254251/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Cirene 18, Porta Romana - Medaglie d'Oro, Milan",4,163m²,2,"€ 1,438,000",https://www.immobiliare.it/en/annunci/107257385/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Regina Margherita 33, Guastalla, Milan",3,103m²,1,"€ 680,000",https://www.immobiliare.it/en/annunci/107252161/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1,30m²,1,"€ 229,000",https://www.immobiliare.it/en/annunci/107258303/,
2023-12-29,porta-romana-cadore-montenero,"Studio viale Umbria, 60, Martini - Insubria, Milan",1,25m²,1,"€ 229,000",https://www.immobiliare.it/en/annunci/108258821/,
2023-12-29,porta-romana-cadore-montenero,"Single family villa via Angelo Maj 8, Cadore, Milan",,,,Price on application,https://www.immobiliare.it/en/annunci/107243385/,
2023-12-29,porta-romana-cadore-montenero,New construction Apartments in Milan,1 - 2,52m²,6,"from € 329,000",https://www.immobiliare.it/en/annunci/107210513/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Bezzecca 9, Montenero, Milan",3,96m²,1,"€ 565,000",https://www.immobiliare.it/en/annunci/107225603/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Emilio Caldara 6, Porta Romana - Medaglie d'Oro, Milan",2,55m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/107260543/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Emilio Caldara 6, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/107260541/,
2023-12-29,porta-romana-cadore-montenero,"Apartment good condition, second floor, Montenero, Milan",5+,160m²,3,"€ 1,279,000",https://www.immobiliare.it/en/annunci/108207511/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse via Perugino 20, Cadore, Milan",4,125m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/107176561/,
2023-12-29,porta-romana-cadore-montenero,"Loft viale Isonzo 60, Porta Romana - Medaglie d'Oro, Milan",1,123m²,1,"€ 169,000",https://www.immobiliare.it/en/annunci/107184709/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Cirene, Porta Romana - Medaglie d'Oro, Milan",2,62m²,1,"€ 338,000",https://www.immobiliare.it/en/annunci/107184829/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Presolana, Montenero, Milan",4,115m²,2,"€ 795,000",https://www.immobiliare.it/en/annunci/107183235/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2,75m²,1,"€ 620,000",https://www.immobiliare.it/en/annunci/107178981/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2,70m²,1,"€ 430,000",https://www.immobiliare.it/en/annunci/107187893/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",3,110m²,1,"€ 790,000",https://www.immobiliare.it/en/annunci/107188623/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Pietro Colletta 18, Porta Romana - Medaglie d'Oro, Milan",3,86m²,1,"€ 459,000€ 490,000(-6.3%)",https://www.immobiliare.it/en/annunci/107965665/,
2023-12-29,porta-romana-cadore-montenero,"Loft via Amatore Antonio Sciesa 21, Montenero, Milan",2,45m²,1,"€ 320,000",https://www.immobiliare.it/en/annunci/107832779/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Amatore Antonio Sciesa 21, Montenero, Milan",2,45m²,1,"€ 320,000",https://www.immobiliare.it/en/annunci/107831845/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Sabotino, Porta Romana - Medaglie d'Oro, Milan",2,66m²,1,"€ 479,000",https://www.immobiliare.it/en/annunci/107103933/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Friuli 82, Cadore, Milan",4,129m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/107096077/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Costanza Arconati 4, Martini - Insubria, Milan",3,75m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/108143367/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Antonio Fogazzaro 14, Montenero, Milan",2,48m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/107054925/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2,45m²,1,"€ 395,000",https://www.immobiliare.it/en/annunci/108273851/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Verona 11, Porta Romana - Medaglie d'Oro, Milan",4,158m²,3,"€ 1,290,000",https://www.immobiliare.it/en/annunci/107032213/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat piazzale Libia 5, Porta Romana - Medaglie d'Oro, Milan",4,225m²,2,"€ 1,290,000",https://www.immobiliare.it/en/annunci/107019639/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Perugino 24, Cadore, Milan",3,104m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/107035461/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Verona, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 285,000",https://www.immobiliare.it/en/annunci/107040791/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Augusto Anfossi, Cadore, Milan",2,60m²,1,"€ 400,000",https://www.immobiliare.it/en/annunci/107038499/,
2023-12-29,porta-romana-cadore-montenero,"Building via Verona 9, Porta Romana - Medaglie d'Oro, Milan",,,,"€ 2,700,000",https://www.immobiliare.it/en/annunci/107031159/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Cirene 22, Porta Romana - Medaglie d'Oro, Milan",3,90m²,1,"€ 560,000",https://www.immobiliare.it/en/annunci/108193235/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat corso Lodi, Porta Romana - Medaglie d'Oro, Milan",2,95m²,2,"€ 465,000",https://www.immobiliare.it/en/annunci/106952569/,
2023-12-29,porta-romana-cadore-montenero,"Studio via Cadore 8, Cadore, Milan",1,25m²,1,"€ 205,000",https://www.immobiliare.it/en/annunci/106961005/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Perugino 16, Cadore, Milan",3,66m²,1,"€ 500,000",https://www.immobiliare.it/en/annunci/106964031/,
2023-12-29,porta-romana-cadore-montenero,"Apartment excellent condition, third floor, Porta Romana - Medaglie d'Oro, Milan",5,123m²,2,"€ 1,190,000",https://www.immobiliare.it/en/annunci/106928165/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Umbria 64, Martini - Insubria, Milan",3,70m²,1,"€ 187,000",https://www.immobiliare.it/en/annunci/107419821/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Gerolamo Tiraboschi 6, Porta Romana - Medaglie d'Oro, Milan",3,80m²,1,"€ 780,000",https://www.immobiliare.it/en/annunci/106889543/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via morosini 27/A, Cadore, Milan",2,86m²,1,"€ 620,000",https://www.immobiliare.it/en/annunci/106903343/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4,140m²,2,"€ 999,000",https://www.immobiliare.it/en/annunci/108123275/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Antonio Fogazzaro 8, Montenero, Milan",4,160m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/107793887/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Bergamo, Montenero, Milan",2,49m²,1,"€ 295,000",https://www.immobiliare.it/en/annunci/106884575/,
2023-12-29,porta-romana-cadore-montenero,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 199,000",https://www.immobiliare.it/en/annunci/108126277/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse piazzale Libia, Cadore, Milan",3,84m²,1,Price on application,https://www.immobiliare.it/en/annunci/106890663/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Paullo 2, Cadore, Milan",5,144m²,2,"€ 999,000",https://www.immobiliare.it/en/annunci/107673539/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Cadore 36, Cadore, Milan",2,44m²,1,"€ 349,000",https://www.immobiliare.it/en/annunci/106869911/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 40, Montenero, Milan",3,93m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/106866463/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat good condition, Montenero, Milan",3,120m²,2,"€ 770,000",https://www.immobiliare.it/en/annunci/106857013/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Friuli 65, Cadore, Milan",3,120m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/107968869/,
2023-12-29,porta-romana-cadore-montenero,"Loft Vicinanze piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 395,000",https://www.immobiliare.it/en/annunci/108183443/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3,100m²,1,"€ 750,000",https://www.immobiliare.it/en/annunci/106821121/,
2023-12-29,porta-romana-cadore-montenero,"Loft Vicinanze piazzale Libia, Porta Romana - Medaglie d'Oro, Milan",2,58m²,1,"€ 369,000",https://www.immobiliare.it/en/annunci/108183411/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 1,050,000",https://www.immobiliare.it/en/annunci/108183433/,
2023-12-29,porta-romana-cadore-montenero,"Loft via Crema, Porta Romana - Medaglie d'Oro, Milan",4,420m²,3+,"€ 2,100,000",https://www.immobiliare.it/en/annunci/107056797/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi 16, Cadore, Milan",3,107m²,2,"€ 1,170,000",https://www.immobiliare.it/en/annunci/106788295/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat corso 22 Marzo 12, Montenero, Milan",3,120m²,1,"€ 770,000",https://www.immobiliare.it/en/annunci/107652935/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 28, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,Price on application,https://www.immobiliare.it/en/annunci/106781871/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat piazzale Lodi, Lodi - Brenta, Milan",2,60m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/106781247/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat corso Lodi 38, Porta Romana - Medaglie d'Oro, Milan",3,102m²,1,"€ 750,000",https://www.immobiliare.it/en/annunci/107963263/,
2023-12-29,porta-romana-cadore-montenero,"Apartment viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",5+,315m²,3,"€ 1,990,000",https://www.immobiliare.it/en/annunci/106739025/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,92m²,2,"€ 580,000",https://www.immobiliare.it/en/annunci/106737867/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",4,117m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/106736211/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,120m²,2,"€ 710,000",https://www.immobiliare.it/en/annunci/106737179/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Crema 31, Porta Romana - Medaglie d'Oro, Milan",2,80m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/108206327/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,120m²,2,"€ 860,000",https://www.immobiliare.it/en/annunci/106736849/,
2023-12-29,porta-romana-cadore-montenero,"Apartment viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",5+,325m²,3+,"€ 2,440,000",https://www.immobiliare.it/en/annunci/106739265/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",3,92m²,2,"€ 690,000",https://www.immobiliare.it/en/annunci/106737453/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Sigieri 11, Porta Romana - Medaglie d'Oro, Milan",4,170m²,3,"€ 1,100,000",https://www.immobiliare.it/en/annunci/106750495/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini 23, Cadore, Milan",2,48m²,1,"€ 345,000",https://www.immobiliare.it/en/annunci/106732849/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse via Giuseppe Ripamonti 3, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 1,000,000",https://www.immobiliare.it/en/annunci/106718139/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse viale Monte Nero, Montenero, Milan",5+,198m²,1,"€ 1,200,000",https://www.immobiliare.it/en/annunci/106720895/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Andrea Maffei, Montenero, Milan",2,76m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/107817679/,
2023-12-29,porta-romana-cadore-montenero,"Apartment at auction via Giuseppe Ripamonti, 36, Milan",,,,"from € 209,250.00",https://www.immobiliare.it/en/annunci/106702091/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Sabotino 6, Porta Romana - Medaglie d'Oro, Milan",4,117m²,2,"€ 890,000",https://www.immobiliare.it/en/annunci/106693747/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse via Spartaco 19, Montenero, Milan",4,124m²,2,"€ 1,290,000",https://www.immobiliare.it/en/annunci/106693745/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, Cadore, Milan",3,80m²,1,"€ 510,000",https://www.immobiliare.it/en/annunci/106693099/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via San Rocco, Porta Romana - Medaglie d'Oro, Milan",3,115m²,2,"€ 970,000",https://www.immobiliare.it/en/annunci/106683101/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Bergamo 12, Montenero, Milan",2,62m²,1,"€ 449,000",https://www.immobiliare.it/en/annunci/106638367/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Francesco Burlamacchi 3, Porta Romana - Medaglie d'Oro, Milan",5+,260m²,3,Price on application,https://www.immobiliare.it/en/annunci/107964387/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 48, Montenero, Milan",2,75m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/106637453/,
2023-12-29,porta-romana-cadore-montenero,"Apartment at auction via Giuseppe Ripamonti 36, Milan",3,93m²,1,"from € 209,250.00",https://www.immobiliare.it/en/annunci/106599765/,
2023-12-29,porta-romana-cadore-montenero,"Apartment via Francesco Anzani 3, Cadore, Milan",5,210m²,3,"€ 1,210,000",https://www.immobiliare.it/en/annunci/106576973/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 31, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 375,000",https://www.immobiliare.it/en/annunci/106576699/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 31, Porta Romana - Medaglie d'Oro, Milan",3,110m²,2,"€ 750,000",https://www.immobiliare.it/en/annunci/106573833/,
2023-12-29,porta-romana-cadore-montenero,"Loft via San Rocco, Porta Romana - Medaglie d'Oro, Milan",2,95m²,2,"€ 645,000",https://www.immobiliare.it/en/annunci/106574309/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat viale Filippetti, 28/a, Porta Romana - Medaglie d'Oro, Milan",4,171m²,2,"€ 1,199,000",https://www.immobiliare.it/en/annunci/106586157/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Simone d'Orsenigo, Cadore, Milan",3,75m²,1,"€ 550,000",https://www.immobiliare.it/en/annunci/106542673/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini 12, Montenero, Milan",2,115m²,2,"€ 839,000",https://www.immobiliare.it/en/annunci/107554039/,
2023-12-29,porta-romana-cadore-montenero,"Attic via Piacenza 8, Porta Romana - Medaglie d'Oro, Milan",2,85m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/108167527/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Gian Carlo Passeroni 6, Porta Romana - Medaglie d'Oro, Milan",2,76m²,1,"€ 550,000",https://www.immobiliare.it/en/annunci/106520159/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat piazza Trento 1, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 480,000",https://www.immobiliare.it/en/annunci/106486045/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Perugino 20, Cadore, Milan",4,125m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/106459341/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Francesco Burlamacchi 11, Porta Romana - Medaglie d'Oro, Milan",3,64m²,1,"€ 388,000",https://www.immobiliare.it/en/annunci/106687745/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat piazza Medaglie D'Oro, Porta Romana - Medaglie d'Oro, Milan",4,145m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/108183397/,
2023-12-29,porta-romana-cadore-montenero,"2-room flat via Perugino , 20, Cadore, Milan",2,51m²,1,"€ 265,000",https://www.immobiliare.it/en/annunci/106455817/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat via Giulio Romano/Ripamonti, Bocconi, Milan",3,85m²,1,"€ 620,000€ 660,000(-6.1%)",https://www.immobiliare.it/en/annunci/108183409/,
2023-12-29,porta-romana-cadore-montenero,"Apartment viale Umbria 52, Martini - Insubria, Milan",5+,178m²,3,"€ 1,090,000",https://www.immobiliare.it/en/annunci/106430665/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 5, Porta Romana - Medaglie d'Oro, Milan",3,116m²,2,"€ 780,000",https://www.immobiliare.it/en/annunci/107621589/,
2023-12-29,porta-romana-cadore-montenero,"Loft via Lodovico Muratori 42, Porta Romana - Medaglie d'Oro, Milan",2,74m²,1,"€ 195,000",https://www.immobiliare.it/en/annunci/106393889/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Umbria 25, Porta Romana - Medaglie d'Oro, Milan",3,82m²,1,"€ 459,000",https://www.immobiliare.it/en/annunci/106365897/,
2023-12-29,porta-romana-cadore-montenero,"Penthouse excellent condition, 100 m², Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 1,000,000",https://www.immobiliare.it/en/annunci/106357905/,
2023-12-29,porta-romana-cadore-montenero,"3-room flat viale Monte Nero, Montenero, Milan",3,97m²,1,"€ 660,000",https://www.immobiliare.it/en/annunci/106350061/,
2023-12-29,porta-romana-cadore-montenero,"4-room flat via Francesco Burlamacchi 11, Porta Romana - Medaglie d'Oro, Milan",4,150m²,2,"€ 1,150,000",https://www.immobiliare.it/en/annunci/106322277/,
