,day,description,rooms,m2,bathrooms,price,links
347,2023-12-29,"3-room flat via Friuli 73, Cadore, Milan",3,105m²,1,"€ 580,000",https://www.immobiliare.it/en/annunci/103109266/
348,2023-12-29,"3-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",3,80m²,2,"€ 289,000",https://www.immobiliare.it/en/annunci/103112120/
349,2023-12-29,"Loft via Adige, Porta Romana - Medaglie d'Oro, Milan",5,203m²,2,"€ 950,000",https://www.immobiliare.it/en/annunci/103113274/
350,2023-12-29,"3-room flat via Simone d'Orsenigo 3, Cadore, Milan",3,80m²,2,"€ 460,000",https://www.immobiliare.it/en/annunci/102908272/
351,2023-12-29,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,110m²,1,"€ 675,000",https://www.immobiliare.it/en/annunci/102911340/
352,2023-12-29,"Penthouse via Simone D'Orsenigo 2, Cadore, Milan",3,115m²,2,"€ 675,000",https://www.immobiliare.it/en/annunci/102883904/
353,2023-12-29,"3-room flat via Simone D'Orsenigo 2, Cadore, Milan",3,115m²,2,"€ 675,000",https://www.immobiliare.it/en/annunci/102883906/
354,2023-12-29,"2-room flat via Presolana 5, Montenero, Milan",2,62m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/106298333/
355,2023-12-29,"3-room flat viale Umbria 82, Martini - Insubria, Milan",3,152m²,2,"€ 780,000",https://www.immobiliare.it/en/annunci/105502297/
356,2023-12-29,"3-room flat via Emilio Morosini 40, Montenero, Milan",3,65m²,1,"€ 495,000",https://www.immobiliare.it/en/annunci/105714439/
357,2023-12-29,"3-room flat via Friuli 78, Cadore, Milan",3,70m²,1,"€ 369,000",https://www.immobiliare.it/en/annunci/102474932/
358,2023-12-29,"4-room flat to be refurbished, fourth floor, Porta Romana - Medaglie d'Oro, Milan",4,145m²,3,"€ 890,000",https://www.immobiliare.it/en/annunci/102320112/
359,2023-12-29,"3-room flat viale Umbria 50, Martini - Insubria, Milan",3,150m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/102202236/
360,2023-12-29,"2-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",2,55m²,1,"€ 490,000",https://www.immobiliare.it/en/annunci/102091934/
361,2023-12-29,"Single family villa via Tito Livio 2, Lodi - Brenta, Milan",3,155m²,2,"€ 850,000",https://www.immobiliare.it/en/annunci/102056862/
362,2023-12-29,"4-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",4,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/102037490/
363,2023-12-29,"Studio via Cadore 24, Cadore, Milan",1,20m²,1,"€ 199,000",https://www.immobiliare.it/en/annunci/101901894/
364,2023-12-29,"Building corso Lodi 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 930,000",https://www.immobiliare.it/en/annunci/101721541/
365,2023-12-29,"3-room flat corso Lodi 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,2,"€ 930,000",https://www.immobiliare.it/en/annunci/101729369/
366,2023-12-29,"2-room flat via Crema, Porta Romana - Medaglie d'Oro, Milan",2,60m²,1,"€ 400,000",https://www.immobiliare.it/en/annunci/101530873/
367,2023-12-29,"2-room flat via San Gerolamo Emiliani 7, Porta Romana - Medaglie d'Oro, Milan",2,70m²,1,"€ 395,000",https://www.immobiliare.it/en/annunci/101484409/
368,2023-12-29,"Apartment viale Angelo Filippetti 35, Quadronno - Crocetta, Milan",5+,211m²,3,"€ 1,378,000",https://www.immobiliare.it/en/annunci/101372823/
369,2023-12-29,"Apartment viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",5+,140m²,2,"€ 990,000",https://www.immobiliare.it/en/annunci/101233675/
370,2023-12-29,"Apartment via Atto Vannucci, Porta Romana - Medaglie d'Oro, Milan",5,115m²,3,"€ 790,000",https://www.immobiliare.it/en/annunci/101216263/
371,2023-12-29,"3-room flat via Mantova 7, Porta Romana - Medaglie d'Oro, Milan",3,79m²,1,"€ 450,000",https://www.immobiliare.it/en/annunci/101101371/
372,2023-12-29,"2-room flat via SAN GEROLAMO EMILIANI 12, Porta Romana - Medaglie d'Oro, Milan",2,65m²,1,"€ 425,000",https://www.immobiliare.it/en/annunci/100993447/
373,2023-12-29,"3-room flat via Adige 20, Porta Romana - Medaglie d'Oro, Milan",3,70m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/100992111/
374,2023-12-29,"3-room flat via Giulio Romano 15, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 710,000",https://www.immobiliare.it/en/annunci/100864379/
375,2023-12-29,"Loft via Giuseppe Ripamonti 2, Bocconi, Milan",2,50m²,G,"€ 259,000",https://www.immobiliare.it/en/annunci/100790007/
376,2023-12-29,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,95m²,2,"€ 610,000",https://www.immobiliare.it/en/annunci/100562516/
377,2023-12-29,"3-room flat good condition, second floor, Porta Romana - Medaglie d'Oro, Milan",3,90m²,1,"€ 540,000",https://www.immobiliare.it/en/annunci/100427094/
378,2023-12-29,"2-room flat via Lodovico Muratori 15, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/100318012/
379,2023-12-29,"Studio via simone d'orsenigo 11, Cadore, Milan",1,40m²,1,"€ 299,000",https://www.immobiliare.it/en/annunci/105062173/
380,2023-12-29,"2-room flat viale Umbria 66, Martini - Insubria, Milan",2,36m²,1,"€ 280,000",https://www.immobiliare.it/en/annunci/99799586/
381,2023-12-29,"Apartment via Muratori 30, Porta Romana - Medaglie d'Oro, Milan",5,195m²,2,"€ 1,295,000",https://www.immobiliare.it/en/annunci/99554470/
382,2023-12-29,"3-room flat via Giorgio Vasari 19, Porta Romana - Medaglie d'Oro, Milan",3,119m²,2,"€ 949,000",https://www.immobiliare.it/en/annunci/100654879/
383,2023-12-29,"Building via Lazzaro Papi 2, Porta Romana - Medaglie d'Oro, Milan",5+,950m²,3+,"€ 6,500,000",https://www.immobiliare.it/en/annunci/99547482/
384,2023-12-29,"3-room flat viale Angelo Filippetti 28, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 650,000",https://www.immobiliare.it/en/annunci/99010862/
385,2023-12-29,"3-room flat via Giuseppe Ripamonti 21, Porta Romana - Medaglie d'Oro, Milan",3,115m²,2,"€ 790,000",https://www.immobiliare.it/en/annunci/99382966/
386,2023-12-29,"3-room flat piazzale Medaglie d'Oro, Porta Romana - Medaglie d'Oro, Milan",3,100m²,1,"€ 680,000",https://www.immobiliare.it/en/annunci/98825122/
387,2023-12-29,"3-room flat new, third floor, Montenero, Milan",3,107m²,2,"€ 972,000",https://www.immobiliare.it/en/annunci/98383768/
388,2023-12-29,"3-room flat via Friuli 51, Cadore, Milan",3,130m²,2,"€ 935,000",https://www.immobiliare.it/en/annunci/98280218/
389,2023-12-29,"2-room flat via Giulio Romano 15, Porta Romana - Medaglie d'Oro, Milan",2,103m²,2,"€ 470,000",https://www.immobiliare.it/en/annunci/101299277/
390,2023-12-29,"3-room flat viale Montenero, Montenero, Milan",,,,"€ 550,000",https://www.immobiliare.it/en/annunci/98078400/
391,2023-12-29,"3-room flat via Francesco Burlamacchi 16, Porta Romana - Medaglie d'Oro, Milan",3,77m²,1,"€ 460,000",https://www.immobiliare.it/en/annunci/100297648/
392,2023-12-29,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,95m²,2,"€ 610,000",https://www.immobiliare.it/en/annunci/97564580/
393,2023-12-29,"2-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",2,40m²,1,"€ 280,000",https://www.immobiliare.it/en/annunci/97565564/
394,2023-12-29,"2-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 300,000",https://www.immobiliare.it/en/annunci/97564788/
395,2023-12-29,"3-room flat viale Isonzo, Porta Romana - Medaglie d'Oro, Milan",3,85m²,2,"€ 570,000",https://www.immobiliare.it/en/annunci/97564864/
396,2023-12-29,"2-room flat Strada della Carità 2, Porta Romana - Medaglie d'Oro, Milan",2,70m²,1,"€ 399,000",https://www.immobiliare.it/en/annunci/97151200/
397,2023-12-29,"Single family villa, excellent condition, 1000 m², Cadore, Milan",5+,"1,000m²",3+,Price on application,https://www.immobiliare.it/en/annunci/97070600/
398,2023-12-29,"Building excellent condition, Cadore, Milan",5+,"1,000m²",3+,Price on application,https://www.immobiliare.it/en/annunci/97079724/
399,2023-12-29,"3-room flat viale Emilio Caldara 35, Quadronno - Crocetta, Milan",3,85m²,1,"€ 289,000",https://www.immobiliare.it/en/annunci/96891172/
400,2023-12-29,"2-room flat via Adige 20, Porta Romana - Medaglie d'Oro, Milan",2,50m²,1,"€ 340,000",https://www.immobiliare.it/en/annunci/96513822/
401,2023-12-29,New construction Apartments in Milan,3 - 4,117m²,2,"from € 990,000",https://www.immobiliare.it/en/annunci/97474354/
402,2023-12-29,"3-room flat to be refurbished, third floor, Porta Romana - Medaglie d'Oro, Milan",3,90m²,1,"€ 570,000",https://www.immobiliare.it/en/annunci/95248548/
403,2023-12-29,"3-room flat viale Emilio Caldara, Porta Romana - Medaglie d'Oro, Milan",3,110m²,1,"€ 720,000",https://www.immobiliare.it/en/annunci/94746776/
404,2023-12-29,"3-room flat viale Umbria 44, Lodi - Brenta, Milan",3,80m²,1,"€ 475,000",https://www.immobiliare.it/en/annunci/91544252/
405,2023-12-29,"Apartment good condition, seventh floor, Porta Romana - Medaglie d'Oro, Milan",5+,477m²,3+,"€ 3,300,000",https://www.immobiliare.it/en/annunci/91439978/
406,2023-12-29,"2-room flat via Atto Vannucci, Porta Romana - Medaglie d'Oro, Milan",2,45m²,1,"€ 320,000",https://www.immobiliare.it/en/annunci/89991287/
407,2023-12-29,"2-room flat viale Umbria, Porta Romana - Medaglie d'Oro, Milan",2,70m²,1,"€ 245,000",https://www.immobiliare.it/en/annunci/84900136/
408,2023-12-29,"Loft via Friuli, Porta Romana - Medaglie d'Oro, Milan",2,68m²,1,"€ 369,000",https://www.immobiliare.it/en/annunci/82262036/
