day,district,description,rooms,m2,bathrooms,price,links,house_id,m2-€
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini, Montenero, Milan",2.0,86.0,1.0,620000.0,https://www.immobiliare.it/en/annunci/108008297/,108008297,7209.302325581395
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Bezzecca, Cadore, Milan",2.0,70.0,1.0,499000.0,https://www.immobiliare.it/en/annunci/108478253/,108478253,7128.571428571428
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, Cadore, Milan",3.0,85.0,1.0,600000.0,https://www.immobiliare.it/en/annunci/108478197/,108478197,7058.823529411765
2024-01-13,porta-romana-cadore-montenero,"Apartment via Friuli, Cadore, Milan",5.0,200.0,2.0,1609000.0,https://www.immobiliare.it/en/annunci/108476793/,108476793,8045.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Andrea Maffei, Montenero, Milan",3.0,95.0,1.0,707000.0,https://www.immobiliare.it/en/annunci/108477919/,108477919,7442.105263157895
2024-01-13,porta-romana-cadore-montenero,"3-room flat excellent condition, mezzanine, Cadore, Milan",3.0,102.0,2.0,630000.0,https://www.immobiliare.it/en/annunci/108012113/,108012113,6176.470588235294
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale umbria, 50, Martini - Insubria, Milan",3.0,120.0,1.0,685000.0,https://www.immobiliare.it/en/annunci/108557195/,108557195,5708.333333333333
2024-01-13,porta-romana-cadore-montenero,"Studio viale Umbria 54, Martini - Insubria, Milan",1.0,26.0,1.0,150000.0,https://www.immobiliare.it/en/annunci/107935875/,107935875,5769.2307692307695
2024-01-13,porta-romana-cadore-montenero,"Apartment via Sesto Aurelio Properzio 5, Cadore, Milan",5.0,140.0,2.0,790000.0,https://www.immobiliare.it/en/annunci/107906343/,107906343,5642.857142857143
2024-01-13,porta-romana-cadore-montenero,New construction Apartments in Milan,3.0,41.0,8.0,,https://www.immobiliare.it/en/annunci/107882241/,107882241,
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Cadore 35, Cadore, Milan",3.0,122.0,2.0,765000.0,https://www.immobiliare.it/en/annunci/107855915/,107855915,6270.491803278688
2024-01-13,porta-romana-cadore-montenero,"Loft via Cadore 35, Cadore, Milan",3.0,122.0,2.0,765000.0,https://www.immobiliare.it/en/annunci/107854649/,107854649,6270.491803278688
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Giacomo Pinaroli 3, Cadore, Milan",2.0,62.0,1.0,320000.0,https://www.immobiliare.it/en/annunci/107839755/,107839755,5161.290322580645
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Perugino 24, Cadore, Milan",2.0,70.0,1.0,440000.0,https://www.immobiliare.it/en/annunci/107804663/,107804663,6285.714285714285
2024-01-13,porta-romana-cadore-montenero,"Studio viale Umbria, Martini - Insubria, Milan",1.0,25.0,1.0,220000.0,https://www.immobiliare.it/en/annunci/108610533/,108610533,8800.0
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Perugino, Cadore, Milan",2.0,45.0,1.0,410000.0,https://www.immobiliare.it/en/annunci/107789009/,107789009,9111.111111111111
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Paullo 2, Cadore, Milan",2.0,33.0,1.0,299000.0,https://www.immobiliare.it/en/annunci/108487013/,108487013,9060.60606060606
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Antonio Fogazzaro 31, Cadore, Milan",3.0,110.0,2.0,695000.0,https://www.immobiliare.it/en/annunci/107752269/,107752269,6318.181818181818
2024-01-13,porta-romana-cadore-montenero,"Penthouse excellent condition, 130 m², Cadore, Milan",4.0,130.0,2.0,1100000.0,https://www.immobiliare.it/en/annunci/108539013/,108539013,8461.538461538461
2024-01-13,porta-romana-cadore-montenero,"Studio via Maestri Campionesi 16, Cadore, Milan",1.0,45.0,1.0,380000.0,https://www.immobiliare.it/en/annunci/107718531/,107718531,8444.444444444445
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Spartaco, Montenero, Milan",2.0,90.0,1.0,550000.0,https://www.immobiliare.it/en/annunci/107683021/,107683021,6111.111111111111
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Cadore, Cadore, Milan",2.0,80.0,2.0,460000.0,https://www.immobiliare.it/en/annunci/107640883/,107640883,5750.0
2024-01-13,porta-romana-cadore-montenero,"Apartment piazzale Libia, Cadore, Milan",5.0,190.0,3.0,1280000.0,https://www.immobiliare.it/en/annunci/108539055/,108539055,6736.8421052631575
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini 45, Cadore, Milan",3.0,124.0,1.0,749000.0,https://www.immobiliare.it/en/annunci/108569895/,108569895,6040.322580645161
2024-01-13,porta-romana-cadore-montenero,"Penthouse viale Monte Nero 73, Montenero, Milan",5.0,182.0,3.0,1648000.0,https://www.immobiliare.it/en/annunci/107562117/,107562117,9054.945054945056
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini 20, Montenero, Milan",4.0,115.0,2.0,797000.0,https://www.immobiliare.it/en/annunci/107512167/,107512167,6930.434782608696
2024-01-13,porta-romana-cadore-montenero,"2-room flat to be refurbished, mezzanine, Montenero, Milan",2.0,57.0,1.0,445000.0,https://www.immobiliare.it/en/annunci/107546621/,107546621,7807.017543859649
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Spartaco 29, Cadore, Milan",3.0,85.0,1.0,558000.0,https://www.immobiliare.it/en/annunci/107462649/,107462649,6564.705882352941
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Cadore 6, Cadore, Milan",2.0,85.0,1.0,629000.0,https://www.immobiliare.it/en/annunci/108280731/,108280731,7400.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Cadore, 8, Cadore, Milan",3.0,79.0,1.0,499000.0,https://www.immobiliare.it/en/annunci/107439203/,107439203,6316.455696202532
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Augusto Anfossi, Montenero, Milan",3.0,120.0,1.0,748000.0,https://www.immobiliare.it/en/annunci/108406539/,108406539,6233.333333333333
2024-01-13,porta-romana-cadore-montenero,"2-room flat via ANTONIO FOGAZZARO  35, Cadore, Milan",2.0,46.0,1.0,330000.0,https://www.immobiliare.it/en/annunci/107346633/,107346633,7173.913043478261
2024-01-13,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 56, Montenero, Milan",2.0,58.0,1.0,450000.0,https://www.immobiliare.it/en/annunci/107315989/,107315989,7758.620689655172
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 58, Montenero, Milan",3.0,100.0,2.0,620000.0,https://www.immobiliare.it/en/annunci/107279253/,107279253,6200.0
2024-01-13,porta-romana-cadore-montenero,"Apartment viale Umbria 52, Martini - Insubria, Milan",5.0,178.0,3.0,1090000.0,https://www.immobiliare.it/en/annunci/107269675/,107269675,6123.595505617977
2024-01-13,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1.0,25.0,1.0,229000.0,https://www.immobiliare.it/en/annunci/107268995/,107268995,9160.0
2024-01-13,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1.0,25.0,1.0,229000.0,https://www.immobiliare.it/en/annunci/107283151/,107283151,9160.0
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Andrea Maffei 20, Montenero, Milan",2.0,74.0,1.0,400000.0,https://www.immobiliare.it/en/annunci/107246329/,107246329,5405.405405405405
2024-01-13,porta-romana-cadore-montenero,"Apartment via Presolana 8, Montenero, Milan",5.0,153.0,3.0,1350000.0,https://www.immobiliare.it/en/annunci/107254251/,107254251,8823.529411764706
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale Regina Margherita 33, Guastalla, Milan",3.0,103.0,1.0,680000.0,https://www.immobiliare.it/en/annunci/107252161/,107252161,6601.941747572816
2024-01-13,porta-romana-cadore-montenero,"Studio viale Umbria 60, Martini - Insubria, Milan",1.0,30.0,1.0,229000.0,https://www.immobiliare.it/en/annunci/107258303/,107258303,7633.333333333333
2024-01-13,porta-romana-cadore-montenero,"Studio viale Umbria, 60, Martini - Insubria, Milan",1.0,25.0,1.0,229000.0,https://www.immobiliare.it/en/annunci/108258821/,108258821,9160.0
2024-01-13,porta-romana-cadore-montenero,"Single family villa via Angelo Maj 8, Cadore, Milan",,,,,https://www.immobiliare.it/en/annunci/107243385/,107243385,
2024-01-13,porta-romana-cadore-montenero,New construction Apartments in Milan,2.0,52.0,6.0,329000.0,https://www.immobiliare.it/en/annunci/107210513/,107210513,6326.923076923077
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Bezzecca 9, Montenero, Milan",3.0,96.0,1.0,565000.0,https://www.immobiliare.it/en/annunci/107225603/,107225603,5885.416666666667
2024-01-13,porta-romana-cadore-montenero,"Apartment good condition, second floor, Montenero, Milan",5.0,160.0,3.0,1279000.0,https://www.immobiliare.it/en/annunci/108621033/,108621033,7993.75
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Presolana, Montenero, Milan",4.0,115.0,2.0,795000.0,https://www.immobiliare.it/en/annunci/107183235/,107183235,6913.04347826087
2024-01-13,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2.0,75.0,1.0,620000.0,https://www.immobiliare.it/en/annunci/107178981/,107178981,8266.666666666666
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2.0,70.0,1.0,430000.0,https://www.immobiliare.it/en/annunci/107187893/,107187893,6142.857142857143
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Amatore Antonio Sciesa 21, Montenero, Milan",2.0,45.0,1.0,320000.0,https://www.immobiliare.it/en/annunci/107831845/,107831845,7111.111111111111
2024-01-13,porta-romana-cadore-montenero,"Loft via Amatore Antonio Sciesa 21, Montenero, Milan",2.0,45.0,1.0,320000.0,https://www.immobiliare.it/en/annunci/107832779/,107832779,7111.111111111111
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Friuli 82, Cadore, Milan",4.0,129.0,2.0,795000.0,https://www.immobiliare.it/en/annunci/108521289/,108521289,6162.790697674419
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Costanza Arconati 4, Martini - Insubria, Milan",3.0,75.0,1.0,450000.0,https://www.immobiliare.it/en/annunci/108608931/,108608931,6000.0
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Antonio Fogazzaro 14, Montenero, Milan",2.0,48.0,1.0,349000.0,https://www.immobiliare.it/en/annunci/107054925/,107054925,7270.833333333333
2024-01-13,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2.0,45.0,1.0,395000.0,https://www.immobiliare.it/en/annunci/108595063/,108595063,8777.777777777777
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Perugino 24, Cadore, Milan",3.0,104.0,2.0,750000.0,https://www.immobiliare.it/en/annunci/107035461/,107035461,7211.538461538462
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Augusto Anfossi, Cadore, Milan",2.0,60.0,1.0,400000.0,https://www.immobiliare.it/en/annunci/107038499/,107038499,6666.666666666667
2024-01-13,porta-romana-cadore-montenero,"Studio via Cadore 8, Cadore, Milan",1.0,25.0,1.0,205000.0,https://www.immobiliare.it/en/annunci/106961005/,106961005,8200.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Perugino 16, Cadore, Milan",3.0,66.0,1.0,500000.0,https://www.immobiliare.it/en/annunci/106964031/,106964031,7575.757575757576
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale Umbria 64, Martini - Insubria, Milan",3.0,70.0,1.0,187000.0,https://www.immobiliare.it/en/annunci/107419821/,107419821,2671.4285714285716
2024-01-13,porta-romana-cadore-montenero,"2-room flat via morosini 27/A, Cadore, Milan",2.0,86.0,1.0,620000.0,https://www.immobiliare.it/en/annunci/106903343/,106903343,7209.302325581395
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4.0,140.0,2.0,999000.0,https://www.immobiliare.it/en/annunci/108123275/,108123275,7135.714285714285
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Antonio Fogazzaro 8, Montenero, Milan",4.0,160.0,2.0,990000.0,https://www.immobiliare.it/en/annunci/107793887/,107793887,6187.5
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Bergamo, Montenero, Milan",2.0,49.0,1.0,295000.0,https://www.immobiliare.it/en/annunci/106884575/,106884575,6020.408163265306
2024-01-13,porta-romana-cadore-montenero,"Apartment via Paullo 2, Cadore, Milan",5.0,144.0,2.0,999000.0,https://www.immobiliare.it/en/annunci/107673539/,107673539,6937.5
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Cadore 36, Cadore, Milan",2.0,44.0,1.0,349000.0,https://www.immobiliare.it/en/annunci/106869911/,106869911,7931.818181818182
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale Monte Nero 40, Montenero, Milan",3.0,93.0,2.0,690000.0,https://www.immobiliare.it/en/annunci/106866463/,106866463,7419.354838709677
2024-01-13,porta-romana-cadore-montenero,"3-room flat good condition, Montenero, Milan",3.0,120.0,2.0,770000.0,https://www.immobiliare.it/en/annunci/106857013/,106857013,6416.666666666667
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Friuli 65, Cadore, Milan",3.0,120.0,2.0,690000.0,https://www.immobiliare.it/en/annunci/108509049/,108509049,5750.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Friuli 65, Cadore, Milan",3.0,120.0,2.0,690000.0,https://www.immobiliare.it/en/annunci/107968869/,107968869,5750.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3.0,100.0,1.0,750000.0,https://www.immobiliare.it/en/annunci/106821121/,106821121,7500.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi 16, Cadore, Milan",3.0,107.0,2.0,1170000.0,https://www.immobiliare.it/en/annunci/106788295/,106788295,10934.579439252337
2024-01-13,porta-romana-cadore-montenero,"3-room flat corso 22 Marzo 12, Montenero, Milan",3.0,120.0,1.0,770000.0,https://www.immobiliare.it/en/annunci/108395467/,108395467,6416.666666666667
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini 23, Cadore, Milan",2.0,48.0,1.0,345000.0,https://www.immobiliare.it/en/annunci/106732849/,106732849,7187.5
2024-01-13,porta-romana-cadore-montenero,"Penthouse viale Monte Nero, Montenero, Milan",5.0,198.0,1.0,1200000.0,https://www.immobiliare.it/en/annunci/106720895/,106720895,6060.606060606061
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Andrea Maffei, Montenero, Milan",2.0,76.0,1.0,450000.0,https://www.immobiliare.it/en/annunci/108482525/,108482525,5921.0526315789475
2024-01-13,porta-romana-cadore-montenero,"Penthouse via Spartaco 19, Montenero, Milan",4.0,124.0,2.0,1290000.0,https://www.immobiliare.it/en/annunci/106693745/,106693745,10403.225806451614
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, Cadore, Milan",3.0,80.0,1.0,510000.0,https://www.immobiliare.it/en/annunci/106693099/,106693099,6375.0
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Bergamo 12, Montenero, Milan",2.0,62.0,1.0,449000.0,https://www.immobiliare.it/en/annunci/106638367/,106638367,7241.935483870968
2024-01-13,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 48, Montenero, Milan",2.0,75.0,1.0,495000.0,https://www.immobiliare.it/en/annunci/106637453/,106637453,6600.0
2024-01-13,porta-romana-cadore-montenero,"Apartment via Francesco Anzani 3, Cadore, Milan",5.0,210.0,3.0,1210000.0,https://www.immobiliare.it/en/annunci/106576973/,106576973,5761.9047619047615
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Simone d'Orsenigo, Cadore, Milan",3.0,75.0,1.0,550000.0,https://www.immobiliare.it/en/annunci/106542673/,106542673,7333.333333333333
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini 12, Montenero, Milan",2.0,115.0,2.0,839000.0,https://www.immobiliare.it/en/annunci/107554039/,107554039,7295.652173913043
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Perugino , 20, Cadore, Milan",2.0,51.0,1.0,265000.0,https://www.immobiliare.it/en/annunci/106455817/,106455817,5196.078431372549
2024-01-13,porta-romana-cadore-montenero,"Apartment viale Umbria 52, Martini - Insubria, Milan",5.0,178.0,3.0,1090000.0,https://www.immobiliare.it/en/annunci/106430665/,106430665,6123.595505617977
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale Monte Nero, Montenero, Milan",3.0,97.0,1.0,640000.0,https://www.immobiliare.it/en/annunci/106350061/,106350061,6597.938144329897
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini 27, Cadore, Milan",3.0,88.0,1.0,450000.0,https://www.immobiliare.it/en/annunci/106304105/,106304105,5113.636363636364
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Costanza Arconati 2, Martini - Insubria, Milan",3.0,132.0,2.0,790000.0,https://www.immobiliare.it/en/annunci/106608571/,106608571,5984.848484848485
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4.0,137.0,2.0,795000.0,https://www.immobiliare.it/en/annunci/106200489/,106200489,5802.919708029197
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Francesco Anzani 1, Cadore, Milan",3.0,70.0,1.0,460000.0,https://www.immobiliare.it/en/annunci/106207287/,106207287,6571.428571428572
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Cadore 22, Cadore, Milan",2.0,69.0,1.0,499000.0,https://www.immobiliare.it/en/annunci/106114163/,106114163,7231.884057971014
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Cadore 22, Cadore, Milan",2.0,69.0,1.0,469000.0,https://www.immobiliare.it/en/annunci/106110871/,106110871,6797.101449275362
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Bezzecca, Cadore, Milan",4.0,160.0,2.0,1150000.0,https://www.immobiliare.it/en/annunci/107906579/,107906579,7187.5
2024-01-13,porta-romana-cadore-montenero,"Studio via Cadore 22, Cadore, Milan",1.0,52.0,1.0,349000.0,https://www.immobiliare.it/en/annunci/106113067/,106113067,6711.538461538462
2024-01-13,porta-romana-cadore-montenero,"Studio via Cadore 22, Cadore, Milan",1.0,52.0,1.0,379000.0,https://www.immobiliare.it/en/annunci/106113939/,106113939,7288.461538461538
2024-01-13,porta-romana-cadore-montenero,"4-room flat piazza Cinque Giornate 6, Montenero, Milan",4.0,121.0,2.0,1045000.0,https://www.immobiliare.it/en/annunci/107674833/,107674833,8636.363636363636
2024-01-13,porta-romana-cadore-montenero,"2-room flat viale Monte Nero, Montenero, Milan",2.0,90.0,2.0,590000.0,https://www.immobiliare.it/en/annunci/106053939/,106053939,6555.555555555556
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Bezzecca 2, Montenero, Milan",3.0,76.0,1.0,570000.0,https://www.immobiliare.it/en/annunci/105977559/,105977559,7500.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Cadore 8, Cadore, Milan",3.0,85.0,1.0,540000.0,https://www.immobiliare.it/en/annunci/108486605/,108486605,6352.941176470588
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Cadore 31, Cadore, Milan",3.0,70.0,1.0,570000.0,https://www.immobiliare.it/en/annunci/107968861/,107968861,8142.857142857143
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Spartaco 24, Cadore, Milan",2.0,78.0,1.0,545000.0,https://www.immobiliare.it/en/annunci/107719053/,107719053,6987.179487179487
2024-01-13,porta-romana-cadore-montenero,"2-room flat viale Monte Nero 62, Montenero, Milan",2.0,78.0,1.0,545000.0,https://www.immobiliare.it/en/annunci/108073873/,108073873,6987.179487179487
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Perugino, Cadore, Milan",3.0,92.0,2.0,539000.0,https://www.immobiliare.it/en/annunci/108244287/,108244287,5858.695652173913
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Amatore Antonio Sciesa, Montenero, Milan",3.0,100.0,1.0,790000.0,https://www.immobiliare.it/en/annunci/105684791/,105684791,7900.0
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Spartaco 23, Montenero, Milan",4.0,116.0,1.0,770000.0,https://www.immobiliare.it/en/annunci/108493963/,108493963,6637.931034482759
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2.0,40.0,1.0,269000.0,https://www.immobiliare.it/en/annunci/105618401/,105618401,6725.0
2024-01-13,porta-romana-cadore-montenero,"4-room flat viale Monte Nero 56, Montenero, Milan",4.0,160.0,2.0,1150000.0,https://www.immobiliare.it/en/annunci/105560773/,105560773,7187.5
2024-01-13,porta-romana-cadore-montenero,"2-room flat viale Emilio Caldara, Quadronno - Crocetta, Milan",2.0,45.0,1.0,440000.0,https://www.immobiliare.it/en/annunci/105565669/,105565669,9777.777777777777
2024-01-13,porta-romana-cadore-montenero,"Loft via Perugino 24, Cadore, Milan",3.0,104.0,2.0,750000.0,https://www.immobiliare.it/en/annunci/105505143/,105505143,7211.538461538462
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Perugino 24, Cadore, Milan",3.0,104.0,2.0,750000.0,https://www.immobiliare.it/en/annunci/105508927/,105508927,7211.538461538462
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Paullo 8, Cadore, Milan",3.0,70.0,1.0,439000.0,https://www.immobiliare.it/en/annunci/105403863/,105403863,6271.428571428572
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Friuli 72, Cadore, Milan",4.0,176.0,2.0,1100000.0,https://www.immobiliare.it/en/annunci/105077277/,105077277,6250.0
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Spartaco 34, Cadore, Milan",4.0,141.0,2.0,1030000.0,https://www.immobiliare.it/en/annunci/104852707/,104852707,7304.964539007092
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Friuli, Cadore, Milan",2.0,65.0,1.0,470000.0,https://www.immobiliare.it/en/annunci/104765299/,104765299,7230.7692307692305
2024-01-13,porta-romana-cadore-montenero,"Apartment via Friuli, Cadore, Milan",5.0,196.0,2.0,1240000.0,https://www.immobiliare.it/en/annunci/104765411/,104765411,6326.530612244898
2024-01-13,porta-romana-cadore-montenero,"4-room flat via Emilio Morosini, Montenero, Milan",4.0,200.0,2.0,1550000.0,https://www.immobiliare.it/en/annunci/104716823/,104716823,7750.0
2024-01-13,porta-romana-cadore-montenero,"Apartment via Properzio, Cadore, Milan",5.0,165.0,3.0,950000.0,https://www.immobiliare.it/en/annunci/104534633/,104534633,5757.575757575758
2024-01-13,porta-romana-cadore-montenero,"3-room flat piazza Cinque Giornate 6, Montenero, Milan",3.0,75.0,1.0,565000.0,https://www.immobiliare.it/en/annunci/104445427/,104445427,7533.333333333333
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Augusto Anfossi, Montenero, Milan",3.0,110.0,1.0,778000.0,https://www.immobiliare.it/en/annunci/108477375/,108477375,7072.727272727273
2024-01-13,porta-romana-cadore-montenero,"4-room flat viale Monte Nero, Montenero, Milan",4.0,110.0,2.0,876000.0,https://www.immobiliare.it/en/annunci/108477377/,108477377,7963.636363636364
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, 16, Cadore, Milan",3.0,87.0,2.0,870000.0,https://www.immobiliare.it/en/annunci/104331315/,104331315,10000.0
2024-01-13,porta-romana-cadore-montenero,"Apartment viale Monte Nero, Montenero, Milan",5.0,230.0,3.0,1950000.0,https://www.immobiliare.it/en/annunci/106537255/,106537255,8478.260869565218
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Emilio Morosini, Montenero, Milan",2.0,75.0,1.0,595000.0,https://www.immobiliare.it/en/annunci/104169431/,104169431,7933.333333333333
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Maestri Campionesi, Cadore, Milan",3.0,90.0,1.0,540000.0,https://www.immobiliare.it/en/annunci/104096155/,104096155,6000.0
2024-01-13,porta-romana-cadore-montenero,"Penthouse via Friuli, Cadore, Milan",5.0,280.0,3.0,2400000.0,https://www.immobiliare.it/en/annunci/105818195/,105818195,8571.42857142857
2024-01-13,porta-romana-cadore-montenero,"Penthouse via Friuli, Cadore, Milan",5.0,280.0,3.0,2400000.0,https://www.immobiliare.it/en/annunci/103926205/,103926205,8571.42857142857
2024-01-13,porta-romana-cadore-montenero,"Apartment via Cadore, Cadore, Milan",5.0,275.0,3.0,2560000.0,https://www.immobiliare.it/en/annunci/103867347/,103867347,9309.09090909091
2024-01-13,porta-romana-cadore-montenero,"Apartment via Bergamo, Montenero, Milan",5.0,850.0,3.0,4000000.0,https://www.immobiliare.it/en/annunci/103835673/,103835673,4705.882352941177
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Cadore, Cadore, Milan",3.0,90.0,1.0,510000.0,https://www.immobiliare.it/en/annunci/103845159/,103845159,5666.666666666667
2024-01-13,porta-romana-cadore-montenero,"4-room flat viale Emilio Caldara 35, Quadronno - Crocetta, Milan",4.0,139.0,2.0,830000.0,https://www.immobiliare.it/en/annunci/103751074/,103751074,5971.223021582734
2024-01-13,porta-romana-cadore-montenero,"2-room flat piazza Cinque Giornate 16, Montenero, Milan",2.0,77.0,1.0,488000.0,https://www.immobiliare.it/en/annunci/106858597/,106858597,6337.662337662337
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini, Cadore, Milan",3.0,115.0,2.0,897000.0,https://www.immobiliare.it/en/annunci/108477323/,108477323,7800.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat piazzale Libia, Cadore, Milan",3.0,125.0,1.0,1070000.0,https://www.immobiliare.it/en/annunci/103346360/,103346360,8560.0
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Friuli 73, Cadore, Milan",3.0,105.0,1.0,580000.0,https://www.immobiliare.it/en/annunci/103109266/,103109266,5523.809523809524
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Simone d'Orsenigo 3, Cadore, Milan",3.0,80.0,2.0,460000.0,https://www.immobiliare.it/en/annunci/102908272/,102908272,5750.0
2024-01-13,porta-romana-cadore-montenero,"Penthouse via Simone D'Orsenigo 2, Cadore, Milan",3.0,115.0,2.0,675000.0,https://www.immobiliare.it/en/annunci/102883904/,102883904,5869.565217391304
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Simone D'Orsenigo 2, Cadore, Milan",3.0,115.0,2.0,675000.0,https://www.immobiliare.it/en/annunci/102883906/,102883906,5869.565217391304
2024-01-13,porta-romana-cadore-montenero,"2-room flat via Presolana 5, Montenero, Milan",2.0,62.0,1.0,450000.0,https://www.immobiliare.it/en/annunci/106298333/,106298333,7258.064516129032
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale Umbria 82, Martini - Insubria, Milan",3.0,152.0,2.0,780000.0,https://www.immobiliare.it/en/annunci/105502297/,105502297,5131.578947368421
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Emilio Morosini 40, Montenero, Milan",3.0,65.0,1.0,495000.0,https://www.immobiliare.it/en/annunci/105714439/,105714439,7615.384615384615
2024-01-13,porta-romana-cadore-montenero,"3-room flat via Friuli 78, Cadore, Milan",3.0,70.0,1.0,369000.0,https://www.immobiliare.it/en/annunci/102474932/,102474932,5271.428571428572
2024-01-13,porta-romana-cadore-montenero,"3-room flat viale Umbria 50, Martini - Insubria, Milan",3.0,150.0,2.0,850000.0,https://www.immobiliare.it/en/annunci/102202236/,102202236,5666.666666666667
2024-01-13,porta-romana-cadore-montenero,"Apartment viale Angelo Filippetti 35, Quadronno - Crocetta, Milan",5.0,211.0,3.0,1378000.0,https://www.immobiliare.it/en/annunci/101372823/,101372823,6530.805687203791
